Insulation,Temperature,Avg_Age,Home_Size,Predicted_Heating_Oil
9,63,67.2,4,255.0
4,39,39.2,6,208.0
5,82,34.3,2,154.0
9,44,63.2,6,269.0
7,66,28.4,4,168.0
2,60,72.3,4,244.0
7,80,72.5,4,245.0
5,46,68.9,4,259.0
7,73,28.9,3,161.0
4,74,19.7,6,140.0
3,63,21.9,2,138.0
6,89,20.3,2,124.0
2,67,39.8,2,167.0
5,58,31.7,4,175.0
5,70,61.1,6,230.0
8,47,51.3,2,227.0
8,63,36.7,1,182.0
4,80,31.1,3,149.0
10,40,29.3,6,208.0
4,44,55.2,5,233.0
10,58,31.5,6,197.0
9,56,27.4,7,190.0
2,78,48.2,5,184.0
6,61,16.7,6,152.0
2,86,31.5,7,151.0
3,47,67.3,2,242.0
2,76,31.1,1,140.0
4,49,22.7,2,155.0
4,43,38.6,8,210.0
7,72,71.3,1,240.0
7,63,69.1,4,252.0
6,81,39.4,5,178.0
5,46,48.4,5,221.0
10,43,66.0,4,272.0
4,54,72.5,5,259.0
9,41,23.6,2,180.0
2,89,57.0,2,184.0
3,41,36.2,3,188.0
7,42,28.4,5,191.0
7,88,36.1,3,163.0
4,71,31.6,8,173.0
10,73,27.6,4,171.0
4,81,29.8,6,155.0
10,42,30.8,2,197.0
3,58,53.3,5,214.0
8,80,16.4,2,130.0
10,49,45.6,1,218.0
5,84,66.5,4,223.0
6,83,54.6,1,194.0
8,53,46.4,1,209.0
3,78,53.9,7,205.0
3,76,32.3,8,167.0
6,89,40.8,5,174.0
5,44,34.9,6,199.0
4,64,23.1,1,140.0
2,75,51.9,2,185.0
10,87,65.9,7,245.0
3,51,51.8,4,214.0
5,84,25.7,2,136.0
4,43,69.9,3,257.0
9,67,70.4,7,267.0
7,87,48.7,2,186.0
8,90,22.3,5,143.0
4,62,45.1,2,189.0
4,77,55.0,6,208.0
6,63,37.5,4,186.0
5,72,15.9,4,132.0
8,72,23.1,4,156.0
7,79,65.5,2,226.0
9,49,29.3,5,194.0
8,77,68.6,4,243.0
2,85,50.5,8,192.0
3,43,57.5,6,238.0
6,90,66.6,5,225.0
2,66,27.7,6,156.0
4,49,27.2,4,170.0
5,46,57.6,8,248.0
10,56,19.4,8,181.0
6,50,44.4,2,204.0
5,83,70.2,4,231.0
8,45,59.4,3,248.0
10,48,37.5,8,224.0
5,57,35.9,4,184.0
9,63,23.8,5,171.0
2,84,51.1,5,185.0
9,71,22.6,5,163.0
4,57,18.7,3,143.0
6,88,28.4,4,147.0
4,72,25.6,6,154.0
5,87,37.3,3,159.0
3,40,37.2,3,191.0
4,57,43.5,3,193.0
2,72,56.3,6,208.0
10,58,62.7,1,244.0
9,65,72.5,3,261.0
6,47,55.7,8,247.0
2,70,29.5,8,163.0
8,46,59.9,4,251.0
10,66,22.7,5,170.0
4,68,66.2,5,235.0
5,82,72.8,4,237.0
6,42,19.0,7,175.0
6,79,60.5,1,209.0
10,42,55.9,8,265.0
9,49,37.4,5,210.0
8,67,50.1,3,211.0
7,76,47.2,8,210.0
3,61,51.3,8,217.0
2,64,37.2,4,171.0
9,85,25.2,7,162.0
3,81,36.6,7,168.0
8,78,33.9,5,176.0
5,74,15.4,4,129.0
10,48,15.4,6,173.0
7,55,33.8,2,182.0
5,89,19.2,1,115.0
3,64,44.6,6,195.0
6,53,41.7,8,214.0
6,63,49.7,7,219.0
10,74,33.8,5,186.0
3,86,38.8,5,162.0
6,44,49.6,1,216.0
8,45,69.2,4,270.0
4,81,40.0,1,160.0
5,40,20.6,4,167.0
6,47,45.8,3,212.0
4,57,23.7,1,147.0
10,72,51.1,6,225.0
7,75,68.5,6,247.0
8,72,59.5,6,235.0
6,42,70.9,7,279.0
10,55,18.7,7,177.0
3,41,55.0,3,225.0
8,60,25.8,2,165.0
6,46,41.3,8,219.0
10,51,64.9,5,267.0
8,42,39.4,6,219.0
3,68,57.6,1,202.0
3,55,29.7,1,157.0
10,68,53.2,1,217.0
2,58,24.1,2,143.0
6,52,34.1,4,188.0
5,88,69.4,7,235.0
7,66,72.4,2,250.0
6,56,49.3,7,224.0
6,85,32.1,8,169.0
4,66,30.3,5,165.0
5,85,65.4,7,229.0
6,74,22.7,4,147.0
6,68,70.8,6,254.0
5,64,72.6,2,245.0
5,49,26.8,6,178.0
5,40,31.8,6,196.0
9,65,51.3,6,228.0
6,64,39.5,8,201.0
2,52,22.8,7,161.0
8,67,33.0,3,177.0
7,72,55.1,1,208.0
7,90,32.9,5,161.0
2,53,70.0,8,257.0
9,73,70.4,1,244.0
7,75,44.2,7,202.0
2,51,51.6,7,219.0
4,53,38.4,3,186.0
3,68,35.3,4,167.0
2,82,34.9,2,145.0
4,67,40.3,3,178.0
9,53,67.0,7,272.0
6,39,23.3,3,174.0
7,59,56.1,2,223.0
6,65,60.1,5,232.0
4,71,50.9,1,190.0
9,88,29.5,6,165.0
8,83,41.8,2,179.0
3,55,40.4,4,188.0
7,89,40.4,4,174.0
3,47,48.9,8,224.0
8,81,17.1,8,149.0
2,84,18.7,5,121.0
9,41,22.0,2,177.0
3,78,25.1,4,139.0
6,80,57.1,4,211.0
2,57,26.0,5,157.0
9,84,54.2,4,212.0
8,70,31.3,7,183.0
4,79,32.4,7,165.0
3,67,15.1,4,128.0
4,59,68.3,2,238.0
3,58,65.8,1,227.0
6,50,24.7,3,168.0
6,44,46.8,6,226.0
10,72,50.1,2,211.0
7,43,27.8,5,189.0
10,87,46.2,5,200.0
2,57,43.7,7,199.0
4,42,47.8,7,226.0
6,40,23.8,7,186.0
2,51,45.9,5,202.0
10,45,27.5,3,191.0
4,86,34.3,7,163.0
10,47,67.6,5,275.0
10,65,17.6,5,161.0
10,78,45.8,1,194.0
2,44,51.9,8,229.0
3,79,33.6,7,164.0
10,47,38.9,1,206.0
3,59,48.8,3,198.0
6,51,43.4,4,207.0
10,63,52.5,7,238.0
6,90,56.9,2,196.0
3,90,34.7,7,157.0
8,84,39.0,5,181.0
8,58,39.2,8,212.0
6,40,25.1,4,180.0
4,51,46.2,8,218.0
7,82,65.3,4,229.0
10,49,24.7,4,185.0
6,56,65.8,3,245.0
7,90,60.8,4,213.0
4,47,66.3,1,240.0
9,85,21.4,6,152.0
4,65,44.3,4,191.0
6,55,28.6,2,168.0
9,60,67.7,2,252.0
2,66,18.7,2,126.0
6,90,21.1,6,137.0
2,56,29.7,3,159.0
10,62,48.2,5,224.0
9,69,48.8,1,204.0
7,39,50.1,2,228.0
4,62,27.4,2,153.0
5,38,46.7,3,218.0
3,83,40.3,2,159.0
10,54,58.0,1,238.0
4,72,43.5,1,174.0
4,53,41.0,2,188.0
6,40,62.5,8,266.0
6,62,51.2,3,211.0
7,76,32.0,7,177.0
2,51,46.1,6,205.0
4,60,62.3,8,243.0
9,41,29.9,5,202.0
5,82,50.9,6,200.0
4,86,67.4,3,217.0
3,88,42.1,8,176.0
2,57,35.6,1,164.0
7,69,71.6,3,249.0
10,51,18.1,7,179.0
8,54,56.7,4,238.0
3,70,59.6,2,208.0
4,73,17.3,1,121.0
6,68,18.6,3,141.0
8,38,37.1,4,212.0
6,51,70.1,7,270.0
7,80,58.7,7,227.0
3,77,68.3,5,229.0
8,44,34.4,3,199.0
9,70,27.5,1,161.0
7,43,35.7,4,202.0
7,71,15.3,2,132.0
9,59,44.7,6,219.0
4,48,16.6,1,140.0
7,62,24.7,6,170.0
3,65,59.6,2,212.0
4,82,58.5,5,208.0
6,74,19.2,7,149.0
8,86,38.8,8,188.0
6,50,71.0,3,260.0
9,43,45.7,6,235.0
9,76,61.4,7,242.0
7,52,52.3,8,240.0
3,83,51.7,2,181.0
4,38,21.7,2,162.0
5,84,29.4,4,149.0
5,61,20.6,6,156.0
8,76,43.5,5,197.0
10,69,47.7,5,218.0
6,77,19.3,7,147.0
3,56,72.4,8,263.0
3,73,16.6,6,132.0
5,61,67.4,1,235.0
10,84,19.9,1,138.0
9,43,20.9,1,170.0
2,64,24.3,5,148.0
10,54,33.7,5,202.0
9,42,50.1,1,229.0
9,49,52.8,2,232.0
7,70,44.7,1,189.0
8,49,39.5,1,199.0
10,76,52.0,3,214.0
5,68,18.2,7,149.0
4,41,27.1,1,167.0
7,41,68.9,5,273.0
9,84,66.3,2,230.0
5,43,53.7,4,231.0
3,73,33.4,6,165.0
7,67,54.8,4,220.0
4,78,40.4,5,175.0
4,90,37.4,6,163.0
4,71,52.4,1,193.0
5,71,15.9,4,133.0
8,39,57.5,5,255.0
4,57,29.6,2,162.0
2,79,47.2,4,178.0
7,43,32.9,6,202.0
2,77,42.5,4,171.0
10,55,56.4,2,237.0
4,90,21.8,2,119.0
5,89,44.9,1,167.0
2,62,54.4,3,204.0
8,64,18.3,7,162.0
3,55,41.4,8,202.0
2,65,37.4,7,179.0
8,52,62.8,4,252.0
10,57,50.4,6,236.0
9,38,44.3,2,224.0
3,52,54.6,8,231.0
8,83,59.7,2,214.0
3,72,32.2,7,167.0
2,81,26.0,3,131.0
5,83,40.8,3,170.0
5,40,32.6,1,182.0
7,89,55.8,1,195.0
10,84,68.9,6,251.0
10,63,19.4,5,166.0
7,80,31.6,4,163.0
4,66,56.1,7,223.0
2,50,42.0,3,189.0
9,49,27.9,7,197.0
5,85,34.5,2,152.0
5,53,62.9,7,250.0
8,68,29.2,3,169.0
10,81,72.6,1,245.0
7,70,63.3,8,247.0
8,44,22.5,2,172.0
4,86,36.0,6,163.0
7,75,38.0,8,192.0
2,46,38.8,5,192.0
3,67,65.7,2,223.0
2,58,60.8,3,220.0
9,53,29.3,6,194.0
6,81,21.9,8,152.0
9,77,68.0,1,236.0
2,68,51.6,4,196.0
8,72,48.4,8,219.0
6,38,44.5,1,211.0
6,64,41.5,3,190.0
10,68,21.6,4,163.0
8,66,56.8,4,228.0
4,39,53.9,2,225.0
5,70,62.0,7,235.0
5,56,26.0,3,162.0
5,66,58.7,8,234.0
2,80,40.7,4,165.0
6,73,43.4,1,180.0
7,47,53.0,3,230.0
2,38,19.0,5,159.0
7,57,67.5,8,266.0
2,55,25.1,4,154.0
4,56,25.4,8,173.0
3,66,16.6,3,128.0
5,79,17.2,3,126.0
8,74,22.1,4,153.0
7,61,17.9,7,161.0
8,89,18.1,2,126.0
2,87,37.2,2,146.0
5,40,57.6,1,232.0
7,79,25.7,2,146.0
5,62,35.9,5,183.0
7,64,41.9,6,203.0
4,88,28.4,5,143.0
10,61,46.7,2,213.0
10,63,44.6,8,225.0
2,65,24.5,8,157.0
10,62,52.7,7,239.0
6,79,21.3,5,143.0
8,51,67.5,2,256.0
9,64,72.3,8,277.0
8,89,50.5,3,194.0
2,78,19.5,8,136.0
6,90,27.7,6,150.0
8,65,54.2,6,230.0
3,73,52.9,8,210.0
3,71,37.4,6,175.0
9,67,64.8,7,256.0
3,57,27.1,6,166.0
10,74,54.7,7,234.0
7,60,23.8,3,161.0
5,60,66.2,8,254.0
5,60,44.8,4,199.0
7,78,49.7,6,207.0
7,81,45.7,8,203.0
2,89,20.3,3,114.0
7,77,65.3,6,239.0
3,52,49.3,1,199.0
6,69,16.1,4,138.0
3,48,22.5,2,152.0
4,45,20.7,1,151.0
2,81,64.6,1,202.0
6,59,55.8,4,225.0
2,61,57.8,7,223.0
4,85,26.8,4,140.0
3,85,60.7,2,198.0
6,41,42.4,3,210.0
5,39,59.9,1,237.0
5,79,43.2,2,175.0
10,89,59.2,7,230.0
8,74,70.1,8,261.0
7,81,69.2,6,244.0
9,67,35.3,8,200.0
4,61,31.7,1,160.0
4,84,28.4,1,134.0
3,48,44.6,8,214.0
4,82,70.9,3,227.0
3,49,63.0,6,244.0
7,57,69.7,4,258.0
2,39,32.9,1,173.0
4,55,49.5,2,203.0
2,59,56.1,6,219.0
9,61,71.4,1,256.0
2,82,63.7,8,221.0
9,48,70.5,1,265.0
3,46,37.6,8,202.0
5,74,72.2,5,246.0
5,41,58.9,3,240.0
5,81,44.2,1,172.0
2,53,15.3,1,127.0
9,53,48.9,5,230.0
2,83,20.7,8,134.0
6,86,44.6,1,172.0
8,60,41.1,1,193.0
10,69,27.1,6,180.0
3,58,41.1,3,184.0
6,79,56.2,6,216.0
10,51,19.8,2,168.0
5,43,18.4,6,167.0
9,40,25.0,7,199.0
5,67,43.6,3,188.0
7,71,33.4,5,177.0
4,70,15.6,4,129.0
8,74,30.9,7,179.0
6,81,62.9,7,231.0
3,72,71.9,3,234.0
4,81,67.1,7,232.0
6,87,30.4,4,152.0
4,50,59.5,1,224.0
6,79,40.2,2,172.0
2,80,48.8,6,187.0
7,54,35.4,8,204.0
5,70,23.3,4,148.0
8,87,24.8,5,150.0
7,84,62.9,8,235.0
10,62,22.5,8,182.0
5,51,64.0,7,254.0
10,57,42.1,6,219.0
9,55,61.0,1,240.0
10,85,52.9,8,224.0
7,57,19.9,4,159.0
8,73,34.3,1,169.0
2,40,28.1,3,169.0
6,68,57.3,8,233.0
9,54,19.7,4,168.0
3,82,62.2,8,221.0
7,51,65.5,7,264.0
8,42,38.6,4,212.0
9,44,39.7,7,225.0
5,84,70.1,1,221.0
10,72,44.9,7,216.0
9,38,64.4,3,267.0
8,48,34.3,7,207.0
2,81,58.0,2,192.0
3,60,33.2,1,160.0
8,51,65.7,1,249.0
5,60,65.0,8,252.0
7,43,71.6,1,264.0
9,72,36.7,3,184.0
5,83,62.5,2,210.0
6,58,45.5,1,197.0
2,87,71.7,3,218.0
8,64,33.0,6,189.0
10,71,67.9,8,265.0
3,83,43.9,4,172.0
2,69,61.0,5,217.0
10,63,23.4,1,162.0
3,78,68.2,4,225.0
2,90,39.8,1,146.0
7,80,24.3,2,143.0
10,45,65.2,3,266.0
8,74,40.3,2,183.0
9,70,54.2,5,226.0
9,75,42.6,7,205.0
8,77,18.5,2,137.0
5,66,69.3,3,240.0
8,59,24.0,1,160.0
7,52,49.7,7,231.0
3,74,24.8,2,135.0
5,74,71.0,5,243.0
9,87,15.7,8,145.0
7,38,35.9,2,200.0
6,90,71.4,4,231.0
10,62,41.0,2,201.0
9,53,51.9,1,224.0
10,71,38.8,8,207.0
3,59,36.1,4,176.0
4,44,26.5,1,163.0
9,49,60.1,1,243.0
3,63,64.2,7,238.0
10,78,57.0,2,220.0
2,50,64.6,1,228.0
5,78,43.3,8,194.0
7,54,61.4,6,250.0
3,46,57.3,7,238.0
8,76,62.0,3,228.0
5,63,40.8,3,186.0
7,88,41.3,7,185.0
6,55,28.4,2,168.0
4,40,73.0,2,262.0
3,40,17.6,7,164.0
10,71,71.4,7,269.0
10,70,24.1,3,164.0
7,64,69.3,6,258.0
3,47,26.4,7,176.0
3,69,44.7,1,176.0
7,87,16.0,1,117.0
2,46,36.5,4,184.0
4,76,59.7,3,210.0
5,75,17.2,1,123.0
7,39,25.9,5,189.0
8,57,54.2,4,231.0
6,55,48.7,6,221.0
6,52,42.3,5,207.0
7,78,68.7,1,230.0
7,42,37.8,4,207.0
7,61,17.9,5,155.0
6,89,71.9,8,245.0
8,66,70.0,7,264.0
10,85,68.5,8,255.0
2,53,28.5,2,156.0
6,72,31.0,6,171.0
10,77,37.9,1,179.0
6,80,26.4,4,150.0
8,38,19.6,3,174.0
5,54,53.7,3,219.0
5,43,69.5,3,259.0
5,60,35.0,7,189.0
7,61,34.5,8,197.0
8,61,47.9,2,209.0
7,72,26.6,1,151.0
2,49,68.3,7,254.0
3,71,43.3,3,178.0
9,80,19.1,5,148.0
9,40,18.0,6,182.0
5,88,64.7,8,228.0
5,55,21.9,1,149.0
8,82,18.5,3,136.0
3,49,58.9,4,230.0
3,50,30.3,7,181.0
4,45,69.7,6,264.0
6,83,44.4,6,189.0
7,44,22.4,8,187.0
9,63,64.8,6,256.0
5,57,45.9,3,201.0
10,58,19.0,1,157.0
4,46,45.3,7,217.0
6,47,40.2,4,204.0
8,52,17.1,4,161.0
7,75,19.4,6,149.0
9,85,48.1,3,196.0
5,65,35.6,6,183.0
6,86,42.5,2,171.0
2,54,16.6,4,138.0
7,75,67.8,4,240.0
5,42,24.3,7,182.0
5,83,62.3,3,212.0
7,55,41.0,3,200.0
10,73,55.5,3,224.0
3,51,44.2,1,190.0
6,90,33.7,8,168.0
6,53,72.9,8,277.0
3,67,17.9,2,127.0
7,42,72.6,8,288.0
7,69,29.0,8,179.0
6,88,45.8,3,179.0
10,84,50.8,2,202.0
3,59,61.6,7,236.0
10,54,68.8,5,272.0
8,40,60.6,3,254.0
6,77,55.5,5,213.0
10,68,59.6,7,248.0
5,73,15.3,8,142.0
3,50,25.9,3,160.0
10,61,35.5,6,203.0
3,77,24.3,6,144.0
8,73,32.1,4,173.0
6,55,58.7,2,228.0
6,38,47.8,5,230.0
5,74,45.4,3,186.0
7,79,48.1,8,209.0
3,73,60.9,2,208.0
7,46,27.2,6,188.0
3,48,16.9,1,138.0
4,48,33.8,6,190.0
4,77,57.5,4,207.0
7,57,47.9,6,221.0
4,68,69.1,5,241.0
5,71,31.2,5,166.0
8,63,48.0,6,219.0
9,60,41.3,2,200.0
3,81,53.2,6,198.0
2,52,39.9,5,189.0
6,54,55.2,2,222.0
6,45,50.0,7,234.0
10,57,26.4,2,176.0
9,59,31.8,5,191.0
4,78,22.9,5,141.0
5,87,47.1,4,182.0
7,85,47.1,2,184.0
7,86,21.3,4,138.0
3,39,42.1,2,198.0
2,60,26.5,6,159.0
3,63,61.3,3,220.0
8,78,72.2,4,249.0
3,62,65.5,6,238.0
7,67,72.5,1,247.0
4,74,20.3,4,136.0
4,39,29.0,3,179.0
8,48,50.5,8,243.0
3,61,46.2,8,207.0
10,70,59.4,6,243.0
6,42,29.2,3,183.0
9,41,21.9,3,180.0
4,39,66.5,4,256.0
5,87,65.6,8,231.0
8,71,44.6,5,203.0
5,85,71.2,1,222.0
10,44,38.9,5,220.0
9,83,29.2,5,166.0
4,46,65.7,8,261.0
6,77,55.8,1,202.0
4,63,48.5,6,207.0
7,53,20.2,8,175.0
8,83,15.3,3,129.0
9,80,21.3,6,156.0
3,67,38.2,5,177.0
6,71,52.1,2,202.0
4,86,15.6,8,129.0
5,67,40.5,4,185.0
10,58,40.7,2,204.0
7,73,63.6,3,230.0
4,43,36.5,8,205.0
3,59,27.0,1,149.0
10,52,50.5,3,231.0
5,46,19.6,2,154.0
7,81,66.6,7,242.0
8,49,22.9,2,169.0
9,80,22.2,7,160.0
4,76,48.3,3,187.0
5,63,54.9,4,217.0
10,48,40.0,5,219.0
2,38,33.2,1,175.0
9,39,39.8,4,220.0
10,89,45.6,5,197.0
8,81,35.8,5,177.0
7,69,34.4,6,184.0
2,45,69.8,6,257.0
6,58,47.8,7,219.0
8,90,43.3,5,185.0
3,78,58.8,8,218.0
4,57,38.0,5,188.0
2,63,72.9,6,249.0
6,70,20.0,6,151.0
5,75,68.4,6,240.0
2,73,34.7,2,152.0
4,67,52.6,2,200.0
2,87,15.9,8,122.0
2,84,20.6,5,124.0
10,50,44.7,4,224.0
10,77,18.3,4,149.0
10,85,63.4,2,227.0
10,90,47.5,3,194.0
5,68,37.8,3,176.0
8,77,56.4,5,222.0
2,42,50.3,5,218.0
2,90,44.9,6,171.0
2,61,72.5,2,238.0
8,64,32.9,6,188.0
2,55,44.2,7,201.0
2,48,32.4,8,186.0
10,65,20.5,5,167.0
9,78,25.9,7,169.0
5,81,49.9,6,198.0
6,61,58.1,4,228.0
6,78,51.0,3,197.0
8,65,32.9,2,176.0
2,50,66.1,2,234.0
7,81,34.8,6,175.0
10,80,71.1,5,255.0
3,86,27.6,1,128.0
10,53,64.8,4,262.0
8,44,19.4,5,175.0
4,62,43.7,4,192.0
5,90,41.8,8,181.0
3,89,34.8,2,143.0
3,68,35.7,2,162.0
9,52,49.2,2,222.0
10,41,31.0,3,201.0
4,66,19.1,1,131.0
4,64,20.4,7,153.0
10,45,43.2,7,234.0
8,56,44.1,8,223.0
8,76,67.5,7,251.0
3,85,48.4,2,173.0
8,46,33.8,4,199.0
3,46,42.8,1,191.0
10,88,40.5,1,176.0
6,90,51.0,8,203.0
2,45,52.4,7,226.0
7,53,53.9,7,239.0
3,45,45.3,5,209.0
8,49,51.5,5,235.0
2,69,22.4,3,134.0
10,77,45.4,6,210.0
10,69,27.2,3,171.0
5,79,67.8,2,224.0
4,40,70.5,1,254.0
2,89,51.7,1,170.0
7,88,52.9,5,202.0
10,40,23.7,3,187.0
7,48,66.2,8,271.0
8,58,19.1,2,154.0
3,46,30.5,8,188.0
4,44,70.7,8,273.0
4,84,33.5,1,145.0
8,75,30.7,5,172.0
4,68,47.5,1,186.0
5,67,53.4,7,220.0
4,80,22.0,5,137.0
3,46,20.9,5,159.0
6,62,19.3,7,159.0
9,57,21.9,6,176.0
5,56,71.4,8,268.0
9,47,50.6,6,241.0
2,44,41.3,6,201.0
6,90,64.5,2,211.0
7,50,15.9,2,150.0
6,46,48.0,4,221.0
5,42,25.3,1,166.0
6,81,42.9,8,194.0
3,41,71.8,6,268.0
2,44,53.9,4,220.0
2,79,47.7,6,186.0
2,67,55.8,6,212.0
3,43,17.3,4,152.0
6,74,49.5,7,210.0
5,73,48.9,7,206.0
10,80,58.1,6,232.0
10,79,41.3,8,206.0
8,60,30.2,2,174.0
6,48,33.0,5,192.0
7,53,44.4,8,223.0
4,81,49.5,1,179.0
2,68,46.9,4,187.0
7,54,49.3,5,223.0
7,83,56.7,7,220.0
4,42,51.8,3,222.0
8,46,25.9,3,180.0
8,84,15.2,8,143.0
3,80,70.1,8,239.0
7,56,62.7,8,257.0
9,75,16.4,2,138.0
6,77,23.4,3,143.0
10,79,18.8,8,161.0
4,46,35.0,8,200.0
2,73,53.6,2,190.0
3,38,67.0,7,264.0
9,54,16.1,4,160.0
7,61,64.4,4,244.0
7,66,52.0,1,206.0
4,61,46.4,8,210.0
9,51,65.0,6,267.0
2,84,40.7,2,155.0
2,51,67.1,1,232.0
3,42,39.7,5,200.0
10,51,59.9,1,245.0
5,73,61.8,4,223.0
5,84,56.3,4,203.0
6,83,21.1,6,143.0
10,61,37.0,4,200.0
7,87,24.2,1,134.0
10,59,33.3,2,188.0
5,68,34.8,5,176.0
3,89,72.5,3,221.0
9,88,23.3,6,153.0
7,79,46.7,6,200.0
3,63,50.2,2,195.0
10,60,66.2,1,250.0
5,52,28.8,8,186.0
2,52,51.3,1,200.0
4,42,37.3,4,196.0
9,42,41.4,5,224.0
3,90,61.5,3,198.0
6,74,37.6,3,174.0
9,50,32.7,6,203.0
4,90,38.9,6,166.0
10,82,64.0,1,227.0
2,54,66.9,5,241.0
9,54,71.0,6,276.0
8,56,35.3,4,194.0
8,60,33.4,1,178.0
8,57,46.1,6,221.0
5,53,22.1,3,157.0
8,53,30.6,3,184.0
4,68,32.0,3,161.0
9,58,70.6,2,260.0
10,64,34.5,3,189.0
6,72,39.2,3,179.0
2,57,53.5,3,206.0
4,41,16.1,6,160.0
5,79,59.9,3,211.0
2,69,69.3,3,228.0
2,77,68.0,3,219.0
10,71,39.3,8,208.0
7,54,41.5,8,217.0
6,51,21.7,5,167.0
2,77,56.6,6,205.0
2,54,61.2,7,236.0
8,79,40.8,7,195.0
10,86,41.6,6,195.0
6,69,70.9,7,257.0
5,70,49.5,1,191.0
4,57,59.9,4,229.0
9,50,45.2,8,234.0
9,73,45.0,6,209.0
2,59,42.8,5,189.0
7,90,32.5,7,166.0
2,49,52.0,6,219.0
6,46,58.7,2,236.0
3,42,53.8,3,222.0
3,85,56.7,6,202.0
3,86,44.5,5,174.0
2,73,66.1,7,230.0
9,70,63.5,5,245.0
9,90,17.6,7,143.0
6,57,50.8,4,217.0
9,60,62.9,2,243.0
8,68,46.8,3,204.0
2,87,54.1,5,189.0
8,88,46.8,5,194.0
4,45,51.3,2,215.0
2,73,39.1,5,170.0
3,66,46.5,5,194.0
4,84,39.0,4,165.0
7,49,72.6,1,261.0
5,46,30.7,6,189.0
4,85,71.1,3,225.0
9,88,67.1,5,237.0
7,56,24.4,2,163.0
3,41,58.7,4,236.0
10,82,29.9,5,171.0
2,66,15.7,1,117.0
9,68,25.3,7,176.0
7,38,29.5,2,187.0
8,42,58.6,1,243.0
2,80,63.5,7,219.0
10,75,20.2,6,161.0
4,71,36.4,8,182.0
3,66,51.2,6,207.0
3,53,58.7,7,235.0
8,41,32.0,5,202.0
9,90,17.6,4,134.0
4,45,47.1,5,216.0
3,54,29.6,5,170.0
9,74,24.5,1,152.0
9,80,29.0,2,159.0
6,85,39.8,1,163.0
10,39,45.1,8,246.0
5,82,30.7,7,162.0
7,60,44.6,7,215.0
4,41,25.5,5,176.0
5,89,57.9,7,211.0
2,64,59.6,8,228.0
7,84,31.4,1,151.0
5,87,68.6,4,225.0
6,77,62.6,1,215.0
8,54,34.1,1,184.0
6,74,53.7,7,218.0
7,61,22.3,5,163.0
6,40,56.7,5,246.0
8,65,63.2,7,251.0
6,87,37.0,7,174.0
8,62,63.6,5,248.0
9,78,47.7,3,201.0
3,82,33.3,4,152.0
8,85,24.6,3,146.0
7,73,35.8,5,181.0
10,69,58.9,4,237.0
3,77,60.2,4,209.0
7,44,40.8,4,211.0
8,55,32.8,6,196.0
10,74,30.2,8,188.0
10,90,61.1,5,227.0
8,59,29.5,8,192.0
10,84,56.8,2,214.0
9,46,53.7,4,242.0
7,82,30.9,5,163.0
9,75,64.2,2,233.0
10,79,72.1,4,255.0
6,41,38.4,8,218.0
8,45,19.3,6,177.0
3,90,38.0,8,167.0
8,73,24.3,4,158.0
6,42,41.0,3,207.0
6,89,32.7,4,155.0
5,60,37.0,2,178.0
2,65,34.1,3,161.0
4,46,58.5,3,232.0
5,39,58.3,7,253.0
2,63,55.1,2,201.0
7,47,55.6,8,250.0
3,64,47.3,5,197.0
4,83,19.9,2,121.0
2,56,60.3,3,220.0
7,50,37.0,5,202.0
6,41,24.2,4,177.0
4,66,56.4,3,211.0
8,68,33.1,5,183.0
9,85,72.9,3,245.0
9,81,38.8,3,181.0
5,46,25.8,4,173.0
2,48,67.9,2,239.0
4,55,56.1,4,223.0
5,48,54.8,1,220.0
7,44,48.3,4,226.0
3,58,33.5,7,181.0
2,61,69.5,6,244.0
9,53,18.7,8,179.0
7,81,52.0,7,212.0
10,46,58.8,1,246.0
4,64,69.5,2,236.0
8,69,19.4,1,142.0
4,54,40.5,2,186.0
2,89,62.4,3,198.0
6,73,64.2,3,228.0
7,81,25.4,2,144.0
5,56,29.0,1,162.0
9,40,71.2,4,282.0
5,49,15.0,2,143.0
6,89,54.6,1,189.0
7,73,15.4,3,134.0
3,77,47.2,4,183.0
6,42,21.2,8,182.0
6,41,15.5,3,157.0
3,71,36.0,4,166.0
8,82,34.1,3,167.0
3,49,34.7,1,172.0
9,89,39.4,1,169.0
5,43,36.9,7,207.0
3,69,30.0,4,156.0
9,42,32.8,5,207.0
4,83,49.8,6,193.0
8,54,60.7,4,246.0
7,58,47.4,2,207.0
7,66,15.8,8,155.0
6,68,52.4,5,214.0
10,66,21.9,6,172.0
9,78,66.6,7,251.0
2,87,40.9,8,172.0
3,58,32.3,5,172.0
3,72,56.3,8,218.0
9,38,40.8,3,220.0
4,69,62.7,7,233.0
3,82,17.0,1,110.0
8,80,54.1,1,203.0
8,85,27.8,7,164.0
9,50,26.5,8,197.0
3,43,45.9,7,218.0
6,65,41.5,2,186.0
7,38,26.5,6,194.0
4,44,35.3,8,202.0
8,86,34.7,4,168.0
8,51,34.0,8,207.0
4,85,58.0,3,199.0
3,61,63.5,4,229.0
6,90,54.3,4,197.0
6,38,32.2,1,186.0
10,41,63.6,3,266.0
10,68,66.1,1,243.0
6,62,28.2,8,180.0
5,80,19.5,1,123.0
9,52,43.7,7,226.0
10,48,23.8,6,190.0
4,51,36.0,7,195.0
2,74,41.1,2,164.0
7,45,28.2,7,194.0
5,58,40.8,6,199.0
8,80,53.9,1,202.0
8,84,54.1,8,221.0
